datetime,total_revenue,num_transactions,avg_check,RevPASH,date,beginning_inv,purchases,ending_inv,cogs,food_cost_pct,labor_cost,hours_worked,labor_cost_pct,employee_turnover,reservations,avg_rating,popular_requests
2026-01-01 18:00:00,300,54,5.555555555555555,6.0,2026-01-01,1920.3604682532314,1584.8521639006367,1559.506501131331,1945.706131022537,55.51,1445.206638151569,77.6039373853561,74.27671708019248,13.71539314945474,20,3.8341423816617612,Gluten Free
2026-01-01 19:00:00,585,19,30.789473684210527,11.7,2026-01-01,1920.3604682532314,1584.8521639006367,1559.506501131331,1945.706131022537,55.51,1445.206638151569,77.6039373853561,74.27671708019248,13.71539314945474,20,3.8341423816617612,Gluten Free
2026-01-01 20:00:00,348,59,5.898305084745763,6.96,2026-01-01,1920.3604682532314,1584.8521639006367,1559.506501131331,1945.706131022537,55.51,1445.206638151569,77.6039373853561,74.27671708019248,13.71539314945474,20,3.8341423816617612,Gluten Free
2026-01-01 21:00:00,210,56,3.75,4.2,2026-01-01,1920.3604682532314,1584.8521639006367,1559.506501131331,1945.706131022537,55.51,1445.206638151569,77.6039373853561,74.27671708019248,13.71539314945474,20,3.8341423816617612,Gluten Free
2026-01-01 22:00:00,330,32,10.3125,6.6,2026-01-01,1920.3604682532314,1584.8521639006367,1559.506501131331,1945.706131022537,55.51,1445.206638151569,77.6039373853561,74.27671708019248,13.71539314945474,20,3.8341423816617612,Gluten Free
2026-01-01 23:00:00,367,55,6.672727272727273,7.34,2026-01-01,1920.3604682532314,1584.8521639006367,1559.506501131331,1945.706131022537,55.51,1445.206638151569,77.6039373853561,74.27671708019248,13.71539314945474,20,3.8341423816617612,Gluten Free
2026-01-02 00:00:00,361,45,8.022222222222222,7.22,2026-01-02,1389.2489542121857,812.1456937394431,1556.837518725637,644.557129225992,29.28,996.9673967173404,152.49378113252837,154.67479165338466,8.446876310034117,34,4.261152688827136,
2026-01-02 01:00:00,348,47,7.404255319148936,6.96,2026-01-02,1389.2489542121857,812.1456937394431,1556.837518725637,644.557129225992,29.28,996.9673967173404,152.49378113252837,154.67479165338466,8.446876310034117,34,4.261152688827136,
2026-01-02 02:00:00,517,39,13.256410256410257,10.34,2026-01-02,1389.2489542121857,812.1456937394431,1556.837518725637,644.557129225992,29.28,996.9673967173404,152.49378113252837,154.67479165338466,8.446876310034117,34,4.261152688827136,
2026-01-02 03:00:00,664,43,15.44186046511628,13.28,2026-01-02,1389.2489542121857,812.1456937394431,1556.837518725637,644.557129225992,29.28,996.9673967173404,152.49378113252837,154.67479165338466,8.446876310034117,34,4.261152688827136,
2026-01-02 04:00:00,572,48,11.916666666666666,11.44,2026-01-02,1389.2489542121857,812.1456937394431,1556.837518725637,644.557129225992,29.28,996.9673967173404,152.49378113252837,154.67479165338466,8.446876310034117,34,4.261152688827136,
2026-01-02 05:00:00,721,14,51.5,14.42,2026-01-02,1389.2489542121857,812.1456937394431,1556.837518725637,644.557129225992,29.28,996.9673967173404,152.49378113252837,154.67479165338466,8.446876310034117,34,4.261152688827136,
2026-01-02 06:00:00,332,16,20.75,6.64,2026-01-02,1389.2489542121857,812.1456937394431,1556.837518725637,644.557129225992,29.28,996.9673967173404,152.49378113252837,154.67479165338466,8.446876310034117,34,4.261152688827136,
2026-01-02 07:00:00,568,16,35.5,11.36,2026-01-02,1389.2489542121857,812.1456937394431,1556.837518725637,644.557129225992,29.28,996.9673967173404,152.49378113252837,154.67479165338466,8.446876310034117,34,4.261152688827136,
2026-01-02 08:00:00,738,52,14.192307692307692,14.76,2026-01-02,1389.2489542121857,812.1456937394431,1556.837518725637,644.557129225992,29.28,996.9673967173404,152.49378113252837,154.67479165338466,8.446876310034117,34,4.261152688827136,
2026-01-02 09:00:00,735,30,24.5,14.7,2026-01-02,1389.2489542121857,812.1456937394431,1556.837518725637,644.557129225992,29.28,996.9673967173404,152.49378113252837,154.67479165338466,8.446876310034117,34,4.261152688827136,
2026-01-02 10:00:00,498,31,16.06451612903226,9.96,2026-01-02,1389.2489542121857,812.1456937394431,1556.837518725637,644.557129225992,29.28,996.9673967173404,152.49378113252837,154.67479165338466,8.446876310034117,34,4.261152688827136,
2026-01-02 11:00:00,703,12,58.583333333333336,14.06,2026-01-02,1389.2489542121857,812.1456937394431,1556.837518725637,644.557129225992,29.28,996.9673967173404,152.49378113252837,154.67479165338466,8.446876310034117,34,4.261152688827136,
2026-01-02 12:00:00,652,12,54.333333333333336,13.04,2026-01-02,1389.2489542121857,812.1456937394431,1556.837518725637,644.557129225992,29.28,996.9673967173404,152.49378113252837,154.67479165338466,8.446876310034117,34,4.261152688827136,
2026-01-02 13:00:00,343,32,10.71875,6.86,2026-01-02,1389.2489542121857,812.1456937394431,1556.837518725637,644.557129225992,29.28,996.9673967173404,152.49378113252837,154.67479165338466,8.446876310034117,34,4.261152688827136,
2026-01-02 14:00:00,251,49,5.122448979591836,5.02,2026-01-02,1389.2489542121857,812.1456937394431,1556.837518725637,644.557129225992,29.28,996.9673967173404,152.49378113252837,154.67479165338466,8.446876310034117,34,4.261152688827136,
2026-01-02 15:00:00,530,48,11.041666666666666,10.6,2026-01-02,1389.2489542121857,812.1456937394431,1556.837518725637,644.557129225992,29.28,996.9673967173404,152.49378113252837,154.67479165338466,8.446876310034117,34,4.261152688827136,
2026-01-02 16:00:00,646,58,11.137931034482758,12.92,2026-01-02,1389.2489542121857,812.1456937394431,1556.837518725637,644.557129225992,29.28,996.9673967173404,152.49378113252837,154.67479165338466,8.446876310034117,34,4.261152688827136,
2026-01-02 17:00:00,369,35,10.542857142857143,7.38,2026-01-02,1389.2489542121857,812.1456937394431,1556.837518725637,644.557129225992,29.28,996.9673967173404,152.49378113252837,154.67479165338466,8.446876310034117,34,4.261152688827136,
2026-01-02 18:00:00,369,26,14.192307692307692,7.38,2026-01-02,1389.2489542121857,812.1456937394431,1556.837518725637,644.557129225992,29.28,996.9673967173404,152.49378113252837,154.67479165338466,8.446876310034117,34,4.261152688827136,
2026-01-02 19:00:00,742,41,18.097560975609756,14.84,2026-01-02,1389.2489542121857,812.1456937394431,1556.837518725637,644.557129225992,29.28,996.9673967173404,152.49378113252837,154.67479165338466,8.446876310034117,34,4.261152688827136,
2026-01-02 20:00:00,679,57,11.912280701754385,13.58,2026-01-02,1389.2489542121857,812.1456937394431,1556.837518725637,644.557129225992,29.28,996.9673967173404,152.49378113252837,154.67479165338466,8.446876310034117,34,4.261152688827136,
2026-01-02 21:00:00,545,34,16.029411764705884,10.9,2026-01-02,1389.2489542121857,812.1456937394431,1556.837518725637,644.557129225992,29.28,996.9673967173404,152.49378113252837,154.67479165338466,8.446876310034117,34,4.261152688827136,
2026-01-02 22:00:00,610,28,21.785714285714285,12.2,2026-01-02,1389.2489542121857,812.1456937394431,1556.837518725637,644.557129225992,29.28,996.9673967173404,152.49378113252837,154.67479165338466,8.446876310034117,34,4.261152688827136,
2026-01-02 23:00:00,636,13,48.92307692307692,12.72,2026-01-02,1389.2489542121857,812.1456937394431,1556.837518725637,644.557129225992,29.28,996.9673967173404,152.49378113252837,154.67479165338466,8.446876310034117,34,4.261152688827136,
2026-01-03 00:00:00,676,32,21.125,13.52,2026-01-03,1565.3317962194408,1517.2374947186418,1786.267378662083,1296.3019122759993,42.05,1101.4616489176728,127.97807700134886,84.96953051498373,11.481176562982839,52,4.597528731147901,Gluten Free
2026-01-03 01:00:00,559,44,12.704545454545455,11.18,2026-01-03,1565.3317962194408,1517.2374947186418,1786.267378662083,1296.3019122759993,42.05,1101.4616489176728,127.97807700134886,84.96953051498373,11.481176562982839,52,4.597528731147901,Gluten Free
2026-01-03 02:00:00,733,46,15.934782608695652,14.66,2026-01-03,1565.3317962194408,1517.2374947186418,1786.267378662083,1296.3019122759993,42.05,1101.4616489176728,127.97807700134886,84.96953051498373,11.481176562982839,52,4.597528731147901,Gluten Free
2026-01-03 03:00:00,312,10,31.2,6.24,2026-01-03,1565.3317962194408,1517.2374947186418,1786.267378662083,1296.3019122759993,42.05,1101.4616489176728,127.97807700134886,84.96953051498373,11.481176562982839,52,4.597528731147901,Gluten Free
2026-01-03 04:00:00,204,17,12.0,4.08,2026-01-03,1565.3317962194408,1517.2374947186418,1786.267378662083,1296.3019122759993,42.05,1101.4616489176728,127.97807700134886,84.96953051498373,11.481176562982839,52,4.597528731147901,Gluten Free
2026-01-03 05:00:00,253,25,10.12,5.06,2026-01-03,1565.3317962194408,1517.2374947186418,1786.267378662083,1296.3019122759993,42.05,1101.4616489176728,127.97807700134886,84.96953051498373,11.481176562982839,52,4.597528731147901,Gluten Free
2026-01-03 06:00:00,209,38,5.5,4.18,2026-01-03,1565.3317962194408,1517.2374947186418,1786.267378662083,1296.3019122759993,42.05,1101.4616489176728,127.97807700134886,84.96953051498373,11.481176562982839,52,4.597528731147901,Gluten Free
2026-01-03 07:00:00,376,25,15.04,7.52,2026-01-03,1565.3317962194408,1517.2374947186418,1786.267378662083,1296.3019122759993,42.05,1101.4616489176728,127.97807700134886,84.96953051498373,11.481176562982839,52,4.597528731147901,Gluten Free
2026-01-03 08:00:00,483,15,32.2,9.66,2026-01-03,1565.3317962194408,1517.2374947186418,1786.267378662083,1296.3019122759993,42.05,1101.4616489176728,127.97807700134886,84.96953051498373,11.481176562982839,52,4.597528731147901,Gluten Free
2026-01-03 09:00:00,509,23,22.130434782608695,10.18,2026-01-03,1565.3317962194408,1517.2374947186418,1786.267378662083,1296.3019122759993,42.05,1101.4616489176728,127.97807700134886,84.96953051498373,11.481176562982839,52,4.597528731147901,Gluten Free
2026-01-03 10:00:00,258,56,4.607142857142857,5.16,2026-01-03,1565.3317962194408,1517.2374947186418,1786.267378662083,1296.3019122759993,42.05,1101.4616489176728,127.97807700134886,84.96953051498373,11.481176562982839,52,4.597528731147901,Gluten Free
2026-01-03 11:00:00,244,43,5.674418604651163,4.88,2026-01-03,1565.3317962194408,1517.2374947186418,1786.267378662083,1296.3019122759993,42.05,1101.4616489176728,127.97807700134886,84.96953051498373,11.481176562982839,52,4.597528731147901,Gluten Free
2026-01-03 12:00:00,208,14,14.857142857142858,4.16,2026-01-03,1565.3317962194408,1517.2374947186418,1786.267378662083,1296.3019122759993,42.05,1101.4616489176728,127.97807700134886,84.96953051498373,11.481176562982839,52,4.597528731147901,Gluten Free
2026-01-03 13:00:00,333,49,6.795918367346939,6.66,2026-01-03,1565.3317962194408,1517.2374947186418,1786.267378662083,1296.3019122759993,42.05,1101.4616489176728,127.97807700134886,84.96953051498373,11.481176562982839,52,4.597528731147901,Gluten Free
2026-01-03 14:00:00,534,21,25.428571428571427,10.68,2026-01-03,1565.3317962194408,1517.2374947186418,1786.267378662083,1296.3019122759993,42.05,1101.4616489176728,127.97807700134886,84.96953051498373,11.481176562982839,52,4.597528731147901,Gluten Free
2026-01-03 15:00:00,412,43,9.581395348837209,8.24,2026-01-03,1565.3317962194408,1517.2374947186418,1786.267378662083,1296.3019122759993,42.05,1101.4616489176728,127.97807700134886,84.96953051498373,11.481176562982839,52,4.597528731147901,Gluten Free
2026-01-03 16:00:00,672,46,14.608695652173912,13.44,2026-01-03,1565.3317962194408,1517.2374947186418,1786.267378662083,1296.3019122759993,42.05,1101.4616489176728,127.97807700134886,84.96953051498373,11.481176562982839,52,4.597528731147901,Gluten Free
2026-01-03 17:00:00,523,55,9.50909090909091,10.46,2026-01-03,1565.3317962194408,1517.2374947186418,1786.267378662083,1296.3019122759993,42.05,1101.4616489176728,127.97807700134886,84.96953051498373,11.481176562982839,52,4.597528731147901,Gluten Free
2026-01-03 18:00:00,642,19,33.78947368421053,12.84,2026-01-03,1565.3317962194408,1517.2374947186418,1786.267378662083,1296.3019122759993,42.05,1101.4616489176728,127.97807700134886,84.96953051498373,11.481176562982839,52,4.597528731147901,Gluten Free
2026-01-03 19:00:00,663,16,41.4375,13.26,2026-01-03,1565.3317962194408,1517.2374947186418,1786.267378662083,1296.3019122759993,42.05,1101.4616489176728,127.97807700134886,84.96953051498373,11.481176562982839,52,4.597528731147901,Gluten Free
2026-01-03 20:00:00,781,55,14.2,15.62,2026-01-03,1565.3317962194408,1517.2374947186418,1786.267378662083,1296.3019122759993,42.05,1101.4616489176728,127.97807700134886,84.96953051498373,11.481176562982839,52,4.597528731147901,Gluten Free
2026-01-03 21:00:00,465,51,9.117647058823529,9.3,2026-01-03,1565.3317962194408,1517.2374947186418,1786.267378662083,1296.3019122759993,42.05,1101.4616489176728,127.97807700134886,84.96953051498373,11.481176562982839,52,4.597528731147901,Gluten Free
2026-01-03 22:00:00,699,38,18.394736842105264,13.98,2026-01-03,1565.3317962194408,1517.2374947186418,1786.267378662083,1296.3019122759993,42.05,1101.4616489176728,127.97807700134886,84.96953051498373,11.481176562982839,52,4.597528731147901,Gluten Free
2026-01-03 23:00:00,306,34,9.0,6.12,2026-01-03,1565.3317962194408,1517.2374947186418,1786.267378662083,1296.3019122759993,42.05,1101.4616489176728,127.97807700134886,84.96953051498373,11.481176562982839,52,4.597528731147901,Gluten Free
2026-01-04 00:00:00,218,16,13.625,4.36,2026-01-04,1622.9349670099364,1396.2580542253218,1758.9347406309769,1260.2582806042813,41.74,1509.5355251467463,104.98034378439904,119.77985373148583,4.560010119238388,67,4.497492906386428,No Onions
2026-01-04 01:00:00,711,59,12.05084745762712,14.22,2026-01-04,1622.9349670099364,1396.2580542253218,1758.9347406309769,1260.2582806042813,41.74,1509.5355251467463,104.98034378439904,119.77985373148583,4.560010119238388,67,4.497492906386428,No Onions
2026-01-04 02:00:00,773,38,20.342105263157894,15.46,2026-01-04,1622.9349670099364,1396.2580542253218,1758.9347406309769,1260.2582806042813,41.74,1509.5355251467463,104.98034378439904,119.77985373148583,4.560010119238388,67,4.497492906386428,No Onions
2026-01-04 03:00:00,730,51,14.313725490196079,14.6,2026-01-04,1622.9349670099364,1396.2580542253218,1758.9347406309769,1260.2582806042813,41.74,1509.5355251467463,104.98034378439904,119.77985373148583,4.560010119238388,67,4.497492906386428,No Onions
2026-01-04 04:00:00,225,22,10.227272727272727,4.5,2026-01-04,1622.9349670099364,1396.2580542253218,1758.9347406309769,1260.2582806042813,41.74,1509.5355251467463,104.98034378439904,119.77985373148583,4.560010119238388,67,4.497492906386428,No Onions
2026-01-04 05:00:00,527,34,15.5,10.54,2026-01-04,1622.9349670099364,1396.2580542253218,1758.9347406309769,1260.2582806042813,41.74,1509.5355251467463,104.98034378439904,119.77985373148583,4.560010119238388,67,4.497492906386428,No Onions
2026-01-04 06:00:00,760,11,69.0909090909091,15.2,2026-01-04,1622.9349670099364,1396.2580542253218,1758.9347406309769,1260.2582806042813,41.74,1509.5355251467463,104.98034378439904,119.77985373148583,4.560010119238388,67,4.497492906386428,No Onions
2026-01-04 07:00:00,495,29,17.06896551724138,9.9,2026-01-04,1622.9349670099364,1396.2580542253218,1758.9347406309769,1260.2582806042813,41.74,1509.5355251467463,104.98034378439904,119.77985373148583,4.560010119238388,67,4.497492906386428,No Onions
2026-01-04 08:00:00,723,22,32.86363636363637,14.46,2026-01-04,1622.9349670099364,1396.2580542253218,1758.9347406309769,1260.2582806042813,41.74,1509.5355251467463,104.98034378439904,119.77985373148583,4.560010119238388,67,4.497492906386428,No Onions
2026-01-04 09:00:00,564,25,22.56,11.28,2026-01-04,1622.9349670099364,1396.2580542253218,1758.9347406309769,1260.2582806042813,41.74,1509.5355251467463,104.98034378439904,119.77985373148583,4.560010119238388,67,4.497492906386428,No Onions
2026-01-04 10:00:00,637,18,35.388888888888886,12.74,2026-01-04,1622.9349670099364,1396.2580542253218,1758.9347406309769,1260.2582806042813,41.74,1509.5355251467463,104.98034378439904,119.77985373148583,4.560010119238388,67,4.497492906386428,No Onions
2026-01-04 11:00:00,321,58,5.5344827586206895,6.42,2026-01-04,1622.9349670099364,1396.2580542253218,1758.9347406309769,1260.2582806042813,41.74,1509.5355251467463,104.98034378439904,119.77985373148583,4.560010119238388,67,4.497492906386428,No Onions
2026-01-04 12:00:00,612,18,34.0,12.24,2026-01-04,1622.9349670099364,1396.2580542253218,1758.9347406309769,1260.2582806042813,41.74,1509.5355251467463,104.98034378439904,119.77985373148583,4.560010119238388,67,4.497492906386428,No Onions
2026-01-04 13:00:00,362,45,8.044444444444444,7.24,2026-01-04,1622.9349670099364,1396.2580542253218,1758.9347406309769,1260.2582806042813,41.74,1509.5355251467463,104.98034378439904,119.77985373148583,4.560010119238388,67,4.497492906386428,No Onions
2026-01-04 14:00:00,220,46,4.782608695652174,4.4,2026-01-04,1622.9349670099364,1396.2580542253218,1758.9347406309769,1260.2582806042813,41.74,1509.5355251467463,104.98034378439904,119.77985373148583,4.560010119238388,67,4.497492906386428,No Onions
2026-01-04 15:00:00,677,56,12.089285714285714,13.54,2026-01-04,1622.9349670099364,1396.2580542253218,1758.9347406309769,1260.2582806042813,41.74,1509.5355251467463,104.98034378439904,119.77985373148583,4.560010119238388,67,4.497492906386428,No Onions
2026-01-04 16:00:00,597,25,23.88,11.94,2026-01-04,1622.9349670099364,1396.2580542253218,1758.9347406309769,1260.2582806042813,41.74,1509.5355251467463,104.98034378439904,119.77985373148583,4.560010119238388,67,4.497492906386428,No Onions
2026-01-04 17:00:00,434,22,19.727272727272727,8.68,2026-01-04,1622.9349670099364,1396.2580542253218,1758.9347406309769,1260.2582806042813,41.74,1509.5355251467463,104.98034378439904,119.77985373148583,4.560010119238388,67,4.497492906386428,No Onions
2026-01-04 18:00:00,628,31,20.258064516129032,12.56,2026-01-04,1622.9349670099364,1396.2580542253218,1758.9347406309769,1260.2582806042813,41.74,1509.5355251467463,104.98034378439904,119.77985373148583,4.560010119238388,67,4.497492906386428,No Onions
2026-01-04 19:00:00,728,25,29.12,14.56,2026-01-04,1622.9349670099364,1396.2580542253218,1758.9347406309769,1260.2582806042813,41.74,1509.5355251467463,104.98034378439904,119.77985373148583,4.560010119238388,67,4.497492906386428,No Onions
2026-01-04 20:00:00,478,20,23.9,9.56,2026-01-04,1622.9349670099364,1396.2580542253218,1758.9347406309769,1260.2582806042813,41.74,1509.5355251467463,104.98034378439904,119.77985373148583,4.560010119238388,67,4.497492906386428,No Onions
2026-01-04 21:00:00,426,54,7.888888888888889,8.52,2026-01-04,1622.9349670099364,1396.2580542253218,1758.9347406309769,1260.2582806042813,41.74,1509.5355251467463,104.98034378439904,119.77985373148583,4.560010119238388,67,4.497492906386428,No Onions
2026-01-04 22:00:00,220,36,6.111111111111111,4.4,2026-01-04,1622.9349670099364,1396.2580542253218,1758.9347406309769,1260.2582806042813,41.74,1509.5355251467463,104.98034378439904,119.77985373148583,4.560010119238388,67,4.497492906386428,No Onions
2026-01-04 23:00:00,507,33,15.363636363636363,10.14,2026-01-04,1622.9349670099364,1396.2580542253218,1758.9347406309769,1260.2582806042813,41.74,1509.5355251467463,104.98034378439904,119.77985373148583,4.560010119238388,67,4.497492906386428,No Onions
2026-01-05 00:00:00,786,43,18.27906976744186,15.72,2026-01-05,1249.4429292771774,818.7405300665696,1611.6045458982555,456.5789134454915,22.08,1491.9075378748703,162.41363338459178,326.75787118955094,13.613662575368503,24,4.56099522549354,
2026-01-05 01:00:00,417,57,7.315789473684211,8.34,2026-01-05,1249.4429292771774,818.7405300665696,1611.6045458982555,456.5789134454915,22.08,1491.9075378748703,162.41363338459178,326.75787118955094,13.613662575368503,24,4.56099522549354,
2026-01-05 02:00:00,262,49,5.346938775510204,5.24,2026-01-05,1249.4429292771774,818.7405300665696,1611.6045458982555,456.5789134454915,22.08,1491.9075378748703,162.41363338459178,326.75787118955094,13.613662575368503,24,4.56099522549354,
2026-01-05 03:00:00,607,43,14.116279069767442,12.14,2026-01-05,1249.4429292771774,818.7405300665696,1611.6045458982555,456.5789134454915,22.08,1491.9075378748703,162.41363338459178,326.75787118955094,13.613662575368503,24,4.56099522549354,
2026-01-05 04:00:00,273,49,5.571428571428571,5.46,2026-01-05,1249.4429292771774,818.7405300665696,1611.6045458982555,456.5789134454915,22.08,1491.9075378748703,162.41363338459178,326.75787118955094,13.613662575368503,24,4.56099522549354,
2026-01-05 05:00:00,601,56,10.732142857142858,12.02,2026-01-05,1249.4429292771774,818.7405300665696,1611.6045458982555,456.5789134454915,22.08,1491.9075378748703,162.41363338459178,326.75787118955094,13.613662575368503,24,4.56099522549354,
2026-01-05 06:00:00,347,41,8.463414634146341,6.94,2026-01-05,1249.4429292771774,818.7405300665696,1611.6045458982555,456.5789134454915,22.08,1491.9075378748703,162.41363338459178,326.75787118955094,13.613662575368503,24,4.56099522549354,
2026-01-05 07:00:00,575,38,15.131578947368421,11.5,2026-01-05,1249.4429292771774,818.7405300665696,1611.6045458982555,456.5789134454915,22.08,1491.9075378748703,162.41363338459178,326.75787118955094,13.613662575368503,24,4.56099522549354,
2026-01-05 08:00:00,758,46,16.47826086956522,15.16,2026-01-05,1249.4429292771774,818.7405300665696,1611.6045458982555,456.5789134454915,22.08,1491.9075378748703,162.41363338459178,326.75787118955094,13.613662575368503,24,4.56099522549354,
2026-01-05 09:00:00,714,30,23.8,14.28,2026-01-05,1249.4429292771774,818.7405300665696,1611.6045458982555,456.5789134454915,22.08,1491.9075378748703,162.41363338459178,326.75787118955094,13.613662575368503,24,4.56099522549354,
2026-01-05 10:00:00,362,53,6.830188679245283,7.24,2026-01-05,1249.4429292771774,818.7405300665696,1611.6045458982555,456.5789134454915,22.08,1491.9075378748703,162.41363338459178,326.75787118955094,13.613662575368503,24,4.56099522549354,
2026-01-05 11:00:00,671,53,12.660377358490566,13.42,2026-01-05,1249.4429292771774,818.7405300665696,1611.6045458982555,456.5789134454915,22.08,1491.9075378748703,162.41363338459178,326.75787118955094,13.613662575368503,24,4.56099522549354,
2026-01-05 12:00:00,358,58,6.172413793103448,7.16,2026-01-05,1249.4429292771774,818.7405300665696,1611.6045458982555,456.5789134454915,22.08,1491.9075378748703,162.41363338459178,326.75787118955094,13.613662575368503,24,4.56099522549354,
2026-01-05 13:00:00,633,35,18.085714285714285,12.66,2026-01-05,1249.4429292771774,818.7405300665696,1611.6045458982555,456.5789134454915,22.08,1491.9075378748703,162.41363338459178,326.75787118955094,13.613662575368503,24,4.56099522549354,
2026-01-05 14:00:00,376,55,6.836363636363636,7.52,2026-01-05,1249.4429292771774,818.7405300665696,1611.6045458982555,456.5789134454915,22.08,1491.9075378748703,162.41363338459178,326.75787118955094,13.613662575368503,24,4.56099522549354,
2026-01-05 15:00:00,382,39,9.794871794871796,7.64,2026-01-05,1249.4429292771774,818.7405300665696,1611.6045458982555,456.5789134454915,22.08,1491.9075378748703,162.41363338459178,326.75787118955094,13.613662575368503,24,4.56099522549354,
2026-01-05 16:00:00,585,52,11.25,11.7,2026-01-05,1249.4429292771774,818.7405300665696,1611.6045458982555,456.5789134454915,22.08,1491.9075378748703,162.41363338459178,326.75787118955094,13.613662575368503,24,4.56099522549354,
2026-01-05 17:00:00,741,42,17.642857142857142,14.82,2026-01-05,1249.4429292771774,818.7405300665696,1611.6045458982555,456.5789134454915,22.08,1491.9075378748703,162.41363338459178,326.75787118955094,13.613662575368503,24,4.56099522549354,
